rtp_fs,ld_ind_fs,spd_rat_adj_fs,ph_fs
0.221,0.48,-0.163,-0.173
0.216,-0.26,-0.247,-0.173
0.389,-0.372,0.082,-0.185
-0.366,0.12,0.343,-0.193
0.093,0.198,0.1,-0.173
-0.02,0.274,0.047,-0.173
0.418,-0.051,0.362,-0.188
0.151,-0.48,0.442,-0.244
0.431,-0.168,0.383,-0.188
0.231,-0.339,-0.413,-0.174
0.155,-0.23,0.408,-0.188
0.389,0.416,-0.413,-0.173
0.242,-0.06,-0.432,-0.173
0.027,-0.04,-0.179,-0.173
0.376,-0.005,0.471,-0.206
-0.364,-0.355,0.385,-0.192
-0.357,0.098,0.496,-0.206
-0.084,0.102,-0.082,-0.173
0.199,-0.435,0.382,-0.238
-0.045,0.294,0.373,-0.188
-0.43,-0.113,0.386,-0.192
0.256,-0.423,0.278,-0.238
-0.176,0.027,-0.117,-0.173
-0.341,-0.41,-0.031,-0.247
0.434,0.239,-0.133,-0.173
0.094,0.098,0.487,-0.206
0.379,-0.151,-0.416,-0.173
0.28,0.392,0.157,-0.173
-0.138,-0.175,-0.043,-0.173
0.32,0.444,-0.097,-0.173
0.321,-0.298,0.215,-0.174
0.259,0.233,-0.381,-0.173
-0.043,0.464,-0.312,-0.173
0.446,0.413,-0.43,-0.173
0.014,0.107,-0.408,-0.173
-0.426,0.286,-0.383,-0.177
-0.413,0.312,-0.052,-0.177
-0.338,0.12,0.213,-0.177
0.432,-0.401,-0.184,-0.239
0.231,-0.089,-0.339,-0.173
-0.135,-0.489,0.104,-0.25
-0.132,-0.011,-0.087,-0.173
-0.445,-0.48,0.222,-0.249
0.222,0.182,0.241,-0.173
0.264,-0.175,-0.135,-0.173
-0.306,-0.196,-0.088,-0.177
-0.082,0.004,-0.023,-0.173
-0.39,-0.397,0.182,-0.247
0.282,0.464,-0.268,-0.173
0.308,-0.24,0.197,-0.173
-0.209,0.141,-0.463,-0.177
0.321,0.296,-0.245,-0.173
0.442,0.028,0.212,-0.173
0.199,-0.061,-0.438,-0.173
-0.413,-0.231,-0.338,-0.177
-0.093,-0.493,-0.2,-0.25
-0.235,0.488,0.108,-0.177
0.434,0.386,0.331,-0.174
0.439,-0.466,0.024,-0.25
0.428,0.404,-0.242,-0.173
0.337,0.469,-0.243,-0.173
0.41,0.147,-0.337,-0.173
-0.464,0.065,0.266,-0.177
-0.023,-0.494,-0.281,-0.25
0.208,-0.418,0.239,-0.239
0.419,-0.379,-0.353,-0.185
-0.192,0.2,0.385,-0.188
-0.066,0.181,0.345,-0.188
-0.345,0.11,-0.165,-0.177
-0.042,-0.123,0.149,-0.173
-0.328,-0.019,-0.019,-0.177
-0.297,0.184,-0.236,-0.177
0.133,0.374,-0.016,-0.173
-0.462,0.28,-0.451,-0.177
-0.074,0.291,0.216,-0.173
0.096,-0.367,-0.184,-0.185
-0.083,0.297,-0.304,-0.173
-0.212,-0.036,0.177,-0.177
-0.285,-0.16,-0.425,-0.177
0.047,-0.364,-0.42,-0.185
-0.461,0.026,0.186,-0.177
-0.202,0.193,-0.138,-0.177
0.112,0.274,0.251,-0.173
-0.071,-0.018,0.463,-0.191
-0.315,-0.418,-0.24,-0.246
-0.115,0.426,0.429,-0.191
0.219,-0.428,-0.462,-0.238
0.272,-0.16,-0.283,-0.173
0.378,-0.173,0.137,-0.173
-0.267,0.302,-0.487,-0.177
-0.029,-0.033,-0.276,-0.173
-0.491,-0.046,0.264,-0.177
0.325,0.48,0.463,-0.191
-0.405,0.499,0.102,-0.177
-0.34,-0.16,-0.182,-0.177
0.42,-0.244,-0.242,-0.173
0.495,-0.259,0.329,-0.174
-0.362,-0.066,0.494,-0.206
0.273,-0.381,0.274,-0.186
0.269,0.449,0.19,-0.173
0.269,0.406,-0.104,-0.173
0.487,0.07,0.271,-0.174
0.042,-0.153,0.156,-0.173
-0.141,0.331,0.449,-0.191
-0.393,-0.482,-0.216,-0.249
-0.472,-0.492,0.164,-0.249
0.446,0.015,0.463,-0.191
-0.145,0.124,-0.466,-0.173
0.064,-0.319,-0.009,-0.174
-0.197,-0.225,0.139,-0.177
0.251,0.28,-0.438,-0.173
-0.294,0.362,0.423,-0.196
0.356,0.28,0.278,-0.174
0.25,0.307,0.499,-0.206
-0.058,0.358,-0.339,-0.173
-0.031,-0.347,0.332,-0.175
-0.225,-0.25,-0.257,-0.177
-0.432,-0.114,0.398,-0.192
-0.498,0.008,-0.118,-0.177
-0.45,-0.049,0.472,-0.206
0.42,-0.202,-0.457,-0.173
0.162,-0.353,-0.204,-0.174
-0.376,0.474,0.417,-0.196
-0.22,0.138,0.021,-0.177
0.251,0.41,0.272,-0.174
-0.175,-0.211,-0.201,-0.173
-0.098,-0.391,-0.334,-0.239
0.029,0.258,0.285,-0.174
-0.094,-0.32,0.449,-0.191
0.091,0.363,-0.352,-0.173
-0.375,-0.139,0.295,-0.178
0.463,0.319,0.35,-0.188
-0.034,-0.276,-0.031,-0.174
-0.289,-0.399,0.283,-0.247
0.291,0.109,-0.41,-0.173
-0.472,0.281,-0.218,-0.177
-0.408,-0.467,-0.29,-0.249
0.289,0.319,0.49,-0.206
-0.335,0.116,-0.056,-0.177
-0.363,-0.03,-0.483,-0.177
0.097,-0.225,0.011,-0.173
0.293,-0.288,-0.371,-0.174
-0.305,0.489,0.289,-0.178
-0.123,0.369,-0.161,-0.173
0.271,0.082,0.247,-0.173
-0.095,0.363,-0.149,-0.173
-0.108,0.272,0.133,-0.173
-0.376,-0.3,-0.147,-0.178
0.143,0.407,0.114,-0.173
0.268,-0.389,-0.416,-0.239
0.09,0.22,0.142,-0.173
0.219,0.224,-0.316,-0.173
0.143,0.093,0.387,-0.188
0.025,-0.012,-0.457,-0.173
-0.255,-0.192,0.227,-0.177
0.432,-0.449,-0.051,-0.249
-0.118,-0.178,0.31,-0.173
0.466,0.082,-0.403,-0.173
-0.298,-0.316,-0.046,-0.178
-0.109,0.007,0.379,-0.188
-0.281,0.105,0.06,-0.177
-0.497,0.445,0.37,-0.193
0.133,-0.194,-0.376,-0.173
0.466,-0.168,0.1,-0.173
-0.143,-0.433,-0.03,-0.236
0.316,0.224,0.065,-0.173
0.17,0.127,0.107,-0.173
0.021,0.364,0.473,-0.206
-0.203,-0.155,-0.07,-0.177
-0.292,0.307,0.353,-0.193
-0.444,-0.257,-0.433,-0.177
0.395,-0.387,0.212,-0.239
0.274,-0.263,-0.49,-0.174
0.487,0.336,0.252,-0.173
-0.432,-0.202,0.293,-0.178
-0.013,0.106,0.491,-0.206
-0.168,0.422,0.161,-0.173
0.066,0.252,-0.327,-0.173
0.131,0.173,-0.037,-0.173
0.463,0.312,-0.02,-0.173
-0.362,-0.219,-0.106,-0.177
0.427,0.279,-0.374,-0.173
-0.001,-0.115,0.452,-0.191
0.09,0.138,-0.457,-0.173
0.396,0.129,-0.442,-0.173
-0.314,0.182,-0.292,-0.177
-0.343,0.131,0.431,-0.196
0.253,0.273,-0.276,-0.173
0.166,-0.226,0.315,-0.174
0.299,-0.007,-0.048,-0.173
0.056,0.143,-0.044,-0.173
-0.257,-0.492,-0.38,-0.249
-0.037,0.395,-0.209,-0.173
-0.497,-0.225,0.342,-0.193
0.366,0.495,-0.169,-0.173
-0.439,0.064,0.481,-0.206
0.273,0.03,0.02,-0.173
0.026,-0.024,-0.491,-0.173
0.33,-0.17,0.008,-0.173
-0.098,0.155,-0.213,-0.173
-0.247,-0.129,0.475,-0.206
-0.498,-0.311,-0.38,-0.178
-0.219,-0.264,-0.175,-0.178
0.242,0.111,0.338,-0.174
-0.147,-0.488,0.116,-0.247
0.416,0.488,0.464,-0.191
0.295,-0.347,-0.094,-0.174
0.188,0.247,-0.442,-0.173
0.338,-0.007,-0.196,-0.173
-0.293,-0.1,0.241,-0.177
0.497,0.295,-0.031,-0.173
0.416,-0.4,-0.222,-0.239
0.499,0.151,0.431,-0.191
-0.103,0.293,-0.339,-0.173
0.056,-0.211,0.076,-0.173
-0.277,0.286,-0.16,-0.177
0.13,0.185,0.077,-0.173
0.418,0.087,-0.43,-0.173
0.477,0.344,-0.439,-0.173
0.443,0.072,-0.473,-0.173
-0.197,0.006,0.426,-0.196
0.298,0.452,0.11,-0.173
0.473,0.474,-0.23,-0.173
0.306,0.074,0.478,-0.206
-0.424,0.243,0.014,-0.177
-0.491,-0.271,-0.296,-0.178
-0.021,-0.052,-0.428,-0.173
-0.478,-0.303,-0.158,-0.178
-0.184,0.072,-0.189,-0.173
-0.119,0.341,0.318,-0.173
-0.104,0.258,0.386,-0.188
0.102,0.084,0.113,-0.173
-0.135,-0.465,-0.284,-0.25
0.014,0.243,0.133,-0.173
0.207,0.276,0.316,-0.174
-0.135,-0.168,-0.072,-0.173
0.259,0.492,-0.07,-0.173
-0.112,-0.138,0.114,-0.173
0.241,0.377,-0.227,-0.173
0.405,0.336,0.241,-0.173
-0.28,-0.3,0.148,-0.178
0.128,0.051,0.442,-0.191
-0.001,0.287,-0.361,-0.173
-0.464,0.426,0.385,-0.192
0.342,0.438,0.329,-0.174
0.348,-0.227,-0.381,-0.173
-0.005,-0.226,-0.036,-0.173
-0.417,-0.366,0.212,-0.186
-0.056,0.284,0.463,-0.191
-0.454,0.474,-0.009,-0.177
-0.333,-0.044,-0.397,-0.177
0.036,0.485,0.114,-0.173
0.297,-0.102,0.205,-0.173
-0.389,-0.208,0.019,-0.177
0.358,0.244,-0.215,-0.173
0.343,-0.434,0.323,-0.238
0.372,0.106,-0.333,-0.173
0.137,0.019,-0.211,-0.173
-0.064,-0.121,-0.206,-0.173
-0.162,-0.114,-0.317,-0.173
-0.207,0.28,-0.214,-0.177
-0.253,0.347,0.024,-0.177
-0.0,-0.043,-0.413,-0.173
-0.387,0.176,0.386,-0.192
-0.47,-0.188,-0.428,-0.177
0.236,-0.31,0.156,-0.174
0.414,-0.159,0.013,-0.173
-0.006,0.169,-0.498,-0.173
0.232,0.083,-0.104,-0.173
-0.136,-0.107,-0.28,-0.173
0.341,0.117,0.114,-0.173
-0.383,0.134,0.135,-0.177
0.289,-0.38,-0.02,-0.185
0.42,-0.042,0.032,-0.173
0.351,-0.451,-0.445,-0.249
0.343,0.075,0.237,-0.173
0.275,0.464,-0.103,-0.173
0.059,-0.435,0.348,-0.238
0.478,-0.396,-0.152,-0.239
-0.215,0.101,-0.345,-0.177
-0.226,0.192,0.314,-0.178
-0.061,0.459,-0.142,-0.173
0.468,0.26,0.376,-0.188
0.161,-0.293,0.491,-0.206
-0.472,-0.202,0.245,-0.177
0.219,-0.01,-0.374,-0.173
0.465,-0.123,0.443,-0.191
-0.044,0.189,0.126,-0.173
0.465,0.235,-0.363,-0.173
-0.368,-0.393,-0.246,-0.247
0.483,0.352,-0.423,-0.173
0.062,0.131,-0.246,-0.173
-0.476,-0.125,0.055,-0.177
0.02,0.04,0.169,-0.173
0.408,-0.466,0.174,-0.25
0.356,0.375,-0.484,-0.173
0.08,-0.025,0.115,-0.173
0.306,0.16,-0.426,-0.173
0.417,0.417,0.425,-0.191
0.412,0.045,0.325,-0.174
-0.465,-0.222,-0.09,-0.177
-0.246,-0.005,-0.26,-0.177
0.304,-0.143,0.484,-0.206
0.372,0.292,0.068,-0.173
0.189,-0.284,-0.216,-0.174
0.192,-0.04,0.31,-0.174
-0.467,0.352,-0.043,-0.177
-0.402,-0.407,0.039,-0.247
-0.035,0.34,-0.46,-0.173
-0.391,0.18,-0.034,-0.177
-0.127,0.331,-0.32,-0.173
-0.24,-0.432,-0.097,-0.236
0.148,-0.04,-0.225,-0.173
0.084,0.416,0.176,-0.173
0.432,0.384,0.277,-0.174
-0.346,0.165,-0.153,-0.177
-0.102,-0.278,0.415,-0.191
0.435,-0.192,0.253,-0.173
0.074,0.38,0.022,-0.173
0.044,-0.207,-0.095,-0.173
-0.004,0.18,0.256,-0.173
-0.37,-0.14,-0.388,-0.177
-0.309,-0.331,-0.116,-0.178
-0.428,0.477,0.138,-0.177
0.418,-0.332,0.193,-0.174
-0.35,0.042,-0.186,-0.177
-0.013,-0.113,0.199,-0.173
0.303,-0.317,0.423,-0.191
0.124,-0.398,-0.314,-0.239
-0.23,0.288,0.374,-0.193
0.022,0.417,-0.373,-0.173
-0.116,0.394,0.226,-0.173
-0.16,0.208,0.176,-0.173
-0.484,0.036,0.354,-0.193
-0.245,-0.046,-0.108,-0.177
0.485,0.235,-0.216,-0.173
-0.14,-0.395,0.122,-0.237
0.479,0.289,0.315,-0.174
0.034,0.277,0.302,-0.174
0.192,0.16,-0.128,-0.173
0.165,0.33,0.136,-0.173
0.231,-0.169,0.284,-0.174
0.115,-0.237,0.297,-0.174
-0.05,0.085,-0.293,-0.173
0.234,-0.177,-0.178,-0.173
-0.322,-0.346,-0.14,-0.178
0.344,-0.008,0.401,-0.188
0.358,0.077,0.442,-0.191
0.237,0.209,-0.148,-0.173
0.314,0.035,-0.184,-0.173
0.401,0.432,0.426,-0.191
0.336,-0.002,0.449,-0.191
0.273,0.136,-0.268,-0.173
-0.383,0.028,0.202,-0.177
0.125,-0.449,-0.481,-0.249
-0.431,0.345,0.486,-0.206
0.072,-0.318,0.366,-0.188
-0.056,0.406,-0.01,-0.173
-0.307,0.087,0.243,-0.177
-0.453,0.193,-0.275,-0.177
0.165,-0.432,0.234,-0.238
-0.433,0.175,0.353,-0.193
-0.483,0.494,-0.027,-0.177
0.296,0.03,-0.057,-0.173
-0.44,-0.485,0.165,-0.249
0.008,0.113,0.15,-0.173
-0.457,0.093,-0.241,-0.177
0.056,-0.276,0.182,-0.174
-0.071,0.144,-0.119,-0.173
-0.388,0.266,0.047,-0.177
-0.238,-0.202,0.461,-0.196
0.204,0.041,-0.313,-0.173
0.091,0.165,0.336,-0.174
-0.416,-0.445,0.064,-0.247
0.32,-0.25,0.144,-0.173
-0.087,-0.321,-0.086,-0.174
-0.268,-0.262,0.024,-0.177
0.367,-0.24,0.465,-0.206
0.316,0.477,-0.399,-0.173
0.021,0.457,-0.01,-0.173
0.378,-0.411,0.327,-0.239
0.431,0.372,-0.418,-0.173
0.41,-0.111,0.036,-0.173
0.482,0.216,0.096,-0.173
-0.109,-0.316,0.365,-0.188
0.188,-0.116,0.417,-0.191
0.398,-0.237,0.071,-0.173
-0.281,0.376,0.136,-0.177
0.186,0.204,0.414,-0.191
0.137,-0.469,-0.45,-0.25
-0.059,0.119,0.34,-0.188
0.39,-0.446,0.06,-0.249
0.457,-0.206,0.196,-0.173
0.208,-0.205,-0.07,-0.173
-0.133,0.224,0.008,-0.173
-0.45,0.056,0.091,-0.177
-0.396,-0.432,-0.288,-0.246
-0.374,0.4,-0.453,-0.177
-0.461,-0.077,-0.415,-0.177
-0.41,-0.336,-0.426,-0.178
-0.144,0.348,-0.389,-0.173
-0.05,-0.087,0.276,-0.173
0.146,0.272,-0.371,-0.173
-0.454,0.034,-0.155,-0.177
-0.476,-0.341,-0.442,-0.178
0.155,-0.471,-0.307,-0.25
-0.491,0.499,-0.227,-0.177
-0.295,0.267,0.404,-0.192
-0.121,0.387,0.031,-0.173
0.262,-0.086,0.364,-0.188
0.201,0.441,-0.1,-0.173
0.2,0.107,0.126,-0.173
-0.222,0.261,-0.294,-0.177
0.197,0.451,-0.3,-0.173
0.084,0.364,-0.422,-0.173
0.375,0.033,0.233,-0.173
0.484,0.378,-0.418,-0.173
0.297,0.166,-0.314,-0.173
0.265,0.169,-0.242,-0.173
0.046,0.057,-0.477,-0.173
-0.041,-0.068,0.246,-0.173
-0.104,0.108,-0.372,-0.173
0.497,0.099,-0.45,-0.173
-0.161,-0.297,-0.377,-0.174
0.465,-0.383,0.483,-0.21
0.426,0.244,0.002,-0.173
0.3,0.068,0.274,-0.174
-0.062,-0.221,0.137,-0.173
0.06,-0.07,-0.302,-0.173
0.416,0.373,0.272,-0.174
0.159,0.148,-0.001,-0.173
-0.144,-0.424,-0.21,-0.236
0.365,-0.029,0.127,-0.173
0.181,0.167,-0.351,-0.173
-0.491,-0.475,-0.408,-0.249
0.254,-0.178,0.1,-0.173
-0.323,0.362,-0.147,-0.177
-0.431,0.206,-0.049,-0.177
-0.416,-0.215,-0.421,-0.177
0.171,-0.456,-0.354,-0.249
0.205,0.273,0.097,-0.173
-0.131,-0.019,0.184,-0.173
0.084,0.246,-0.439,-0.173
0.18,-0.216,-0.049,-0.173
0.396,0.077,0.39,-0.188
0.338,0.405,0.245,-0.173
-0.385,0.084,-0.048,-0.177
0.447,-0.202,0.099,-0.173
0.47,-0.423,-0.164,-0.238
0.223,0.09,0.305,-0.174
-0.153,-0.079,-0.443,-0.173
0.459,-0.188,0.274,-0.174
0.2,-0.233,-0.145,-0.173
-0.259,0.447,-0.381,-0.177
0.441,0.369,0.434,-0.191
0.135,0.088,-0.355,-0.173
-0.101,0.43,-0.337,-0.173
-0.482,-0.073,-0.447,-0.177
-0.44,-0.319,-0.134,-0.178
0.084,-0.104,-0.438,-0.173
-0.052,-0.312,0.497,-0.206
-0.28,-0.006,0.034,-0.177
-0.04,-0.492,-0.071,-0.25
0.054,0.218,-0.429,-0.173
0.249,0.391,-0.161,-0.173
0.304,0.453,-0.317,-0.173
0.266,0.23,0.42,-0.191
-0.246,0.35,-0.432,-0.177
0.009,0.17,0.173,-0.173
0.16,-0.333,0.468,-0.202
0.347,0.142,-0.035,-0.173
0.036,0.234,-0.172,-0.173
-0.388,-0.476,0.224,-0.249
0.26,-0.084,0.368,-0.188
-0.333,0.373,0.391,-0.192
-0.212,0.241,0.387,-0.192
-0.446,0.139,0.443,-0.196
0.127,-0.162,0.232,-0.173
-0.258,0.056,-0.483,-0.177
0.376,-0.202,-0.41,-0.173
0.459,0.361,-0.132,-0.173
-0.279,-0.095,-0.332,-0.177
-0.017,-0.355,0.247,-0.174
0.433,-0.374,-0.098,-0.185
-0.082,-0.209,-0.315,-0.173
0.002,-0.371,-0.409,-0.185
0.172,-0.478,0.498,-0.244
-0.37,-0.404,0.311,-0.247
0.283,0.325,0.367,-0.188
0.331,-0.299,-0.405,-0.174
0.072,-0.001,-0.353,-0.173
0.047,0.196,0.346,-0.188
-0.495,-0.332,0.227,-0.178
-0.348,0.447,-0.121,-0.177
-0.073,-0.213,0.307,-0.173
-0.001,-0.338,-0.364,-0.174
-0.208,-0.274,-0.441,-0.178
0.143,-0.375,-0.413,-0.185
-0.106,-0.169,-0.179,-0.173
-0.425,0.173,0.126,-0.177
0.106,0.134,-0.111,-0.173
0.343,0.031,0.496,-0.206
0.49,-0.179,0.439,-0.191
-0.208,0.028,0.455,-0.196
0.427,-0.282,0.212,-0.174
-0.231,0.173,-0.439,-0.177
-0.107,-0.345,-0.42,-0.174
-0.134,0.402,0.173,-0.173
-0.36,0.497,-0.002,-0.177
-0.343,0.267,-0.443,-0.177
0.288,-0.196,-0.42,-0.173
0.345,0.179,0.101,-0.173
-0.004,-0.187,0.112,-0.173
0.069,0.129,-0.155,-0.173
0.46,-0.003,0.022,-0.173
0.083,-0.422,0.242,-0.238
-0.22,-0.253,0.184,-0.177
0.266,0.236,0.123,-0.173
-0.133,-0.323,0.278,-0.175
-0.122,-0.367,-0.423,-0.185
-0.085,0.074,-0.373,-0.173
-0.322,0.167,-0.462,-0.177
0.37,-0.214,-0.297,-0.173
-0.43,-0.404,0.02,-0.247
-0.284,0.129,0.373,-0.193
0.349,-0.079,0.429,-0.191
-0.235,0.162,-0.422,-0.177
-0.268,0.023,-0.265,-0.177
-0.355,0.496,0.32,-0.178
-0.202,0.204,0.059,-0.177
0.377,-0.129,-0.369,-0.173
0.407,-0.282,0.192,-0.174
-0.442,-0.449,0.272,-0.247
-0.33,-0.243,0.076,-0.177
-0.319,-0.287,-0.341,-0.178
-0.072,-0.491,-0.407,-0.25
-0.089,-0.47,0.028,-0.25
0.078,-0.377,0.014,-0.185
0.019,-0.107,-0.043,-0.173
-0.316,-0.161,0.395,-0.192
-0.002,-0.383,0.437,-0.195
-0.342,-0.355,-0.201,-0.178
0.107,0.099,-0.418,-0.173
0.119,-0.282,0.47,-0.206
0.393,0.086,0.201,-0.173
-0.011,0.287,0.101,-0.173
0.265,0.279,-0.189,-0.173
-0.382,-0.168,-0.339,-0.177
0.229,-0.206,0.255,-0.173
-0.144,0.216,-0.263,-0.173
0.221,0.487,-0.212,-0.173
0.324,0.018,0.451,-0.191
-0.376,0.258,-0.42,-0.177
-0.174,-0.491,0.206,-0.247
-0.385,-0.098,-0.3,-0.177
0.271,0.259,-0.241,-0.173
0.212,-0.063,-0.438,-0.173
0.058,0.069,-0.19,-0.173
0.25,-0.135,-0.38,-0.173
0.265,-0.449,0.203,-0.249
0.467,-0.379,0.151,-0.185
0.339,0.329,-0.323,-0.173
-0.381,-0.168,0.462,-0.196
0.212,-0.349,-0.282,-0.174
-0.248,-0.083,0.236,-0.177
-0.18,-0.266,0.319,-0.175
0.315,0.449,-0.071,-0.173
0.376,-0.111,-0.499,-0.173
-0.435,-0.293,0.075,-0.178
-0.428,-0.408,-0.476,-0.247
0.474,-0.322,-0.373,-0.174
0.218,0.334,0.329,-0.174
0.38,0.258,-0.409,-0.173
0.249,0.206,-0.393,-0.173
0.273,0.028,-0.239,-0.173
0.188,-0.023,-0.05,-0.173
-0.122,-0.328,-0.329,-0.174
0.241,-0.131,-0.026,-0.173
0.415,0.435,0.116,-0.173
0.252,-0.028,-0.177,-0.173
0.484,-0.264,-0.095,-0.174
0.444,-0.018,-0.115,-0.173
0.11,-0.173,0.439,-0.191
0.025,0.282,0.154,-0.173
0.493,-0.257,0.45,-0.191
-0.097,-0.395,-0.301,-0.239
0.079,-0.002,0.272,-0.174
0.333,-0.311,0.083,-0.174
-0.396,-0.227,0.257,-0.177
0.437,0.046,0.196,-0.173
0.341,0.248,0.43,-0.191
-0.098,0.022,0.095,-0.173
0.457,-0.042,-0.292,-0.173
0.154,-0.287,-0.264,-0.174
0.176,-0.028,-0.041,-0.173
-0.191,-0.458,-0.334,-0.247
0.159,-0.493,0.497,-0.244
0.435,-0.293,-0.061,-0.174
0.483,-0.111,0.211,-0.173
-0.325,0.473,0.156,-0.177
0.356,-0.117,-0.115,-0.173
-0.04,-0.259,-0.479,-0.173
0.137,-0.084,0.206,-0.173
0.323,-0.305,0.236,-0.174
0.176,-0.431,0.223,-0.238
-0.422,-0.428,-0.076,-0.246
-0.185,-0.069,-0.021,-0.173
-0.116,0.339,0.485,-0.206
0.277,0.147,0.136,-0.173
-0.103,-0.214,-0.34,-0.173
0.187,-0.21,-0.378,-0.173
-0.249,0.284,0.141,-0.177
-0.367,-0.024,0.19,-0.177
-0.207,-0.197,-0.097,-0.177
-0.109,0.307,0.138,-0.173
0.1,0.417,-0.251,-0.173
0.209,0.269,-0.193,-0.173
0.272,-0.073,-0.357,-0.173
0.044,0.089,-0.28,-0.173
-0.219,-0.045,0.222,-0.177
-0.294,0.332,-0.269,-0.177
0.18,0.059,-0.284,-0.173
0.173,0.416,-0.228,-0.173
0.251,0.393,0.232,-0.173
-0.461,-0.114,-0.205,-0.177
-0.465,0.096,-0.09,-0.177
-0.249,-0.453,-0.039,-0.247
-0.031,0.232,0.275,-0.173
-0.123,-0.328,-0.449,-0.174
0.409,-0.432,-0.463,-0.238
-0.033,-0.254,0.089,-0.173
0.015,-0.205,-0.327,-0.173
-0.178,-0.477,-0.044,-0.247
0.059,-0.019,-0.19,-0.173
-0.281,-0.41,0.263,-0.247
0.036,0.168,-0.148,-0.173
0.407,0.264,0.496,-0.206
0.102,-0.193,0.136,-0.173
0.249,-0.002,-0.236,-0.173
0.272,-0.452,-0.307,-0.249
-0.424,-0.411,-0.166,-0.247
0.076,-0.315,-0.38,-0.174
-0.067,-0.273,0.043,-0.174
0.047,-0.024,-0.097,-0.173
0.018,-0.283,-0.214,-0.174
-0.1,-0.404,-0.041,-0.239
0.381,-0.303,0.164,-0.174
-0.419,-0.112,-0.007,-0.177
0.472,-0.271,0.069,-0.174
0.247,-0.371,-0.262,-0.185
-0.051,-0.499,-0.169,-0.25
-0.193,-0.197,-0.346,-0.173
0.357,0.232,0.129,-0.173
-0.02,0.196,0.199,-0.173
-0.167,-0.263,0.169,-0.173
-0.341,0.291,0.364,-0.193
0.323,-0.168,0.199,-0.173
0.133,-0.23,-0.433,-0.173
-0.328,0.244,0.429,-0.196
-0.474,0.222,0.099,-0.177
-0.306,-0.274,-0.03,-0.178
0.128,0.37,-0.418,-0.173
0.468,0.326,-0.427,-0.173
0.057,0.168,-0.265,-0.173
-0.238,-0.353,0.391,-0.192
-0.085,-0.111,0.262,-0.173
0.153,-0.374,-0.302,-0.185
-0.325,0.439,0.222,-0.177
0.429,-0.226,0.001,-0.173
-0.455,-0.417,0.021,-0.247
-0.495,-0.27,-0.256,-0.178
0.428,0.165,0.242,-0.173
0.442,0.095,0.342,-0.188
0.153,0.07,-0.254,-0.173
0.284,-0.274,-0.389,-0.174
0.493,-0.284,-0.104,-0.174
-0.112,-0.124,-0.39,-0.173
0.021,0.317,0.282,-0.174
0.241,0.197,-0.495,-0.173
-0.232,-0.294,-0.166,-0.178
0.201,0.311,-0.334,-0.173
0.406,-0.408,0.33,-0.239
0.47,-0.154,-0.043,-0.173
0.213,-0.133,0.029,-0.173
-0.367,-0.277,-0.118,-0.178
0.003,0.434,0.439,-0.191
0.13,-0.016,-0.113,-0.173
0.365,-0.245,-0.286,-0.173
-0.379,0.492,0.43,-0.196
-0.172,0.116,0.161,-0.173
0.464,0.437,-0.148,-0.173
-0.36,-0.108,-0.051,-0.177
-0.044,-0.06,-0.166,-0.173
0.057,0.129,-0.487,-0.173
0.491,0.179,0.198,-0.173
0.346,0.407,-0.496,-0.173
0.416,-0.341,0.08,-0.174
0.303,-0.212,-0.072,-0.173
0.212,-0.287,-0.148,-0.174
0.185,0.279,0.022,-0.173
0.004,0.355,-0.082,-0.173
0.011,0.06,-0.333,-0.173
-0.059,-0.284,-0.256,-0.174
0.446,0.118,0.046,-0.173
0.173,-0.136,0.325,-0.174
0.209,-0.146,-0.29,-0.173
0.341,-0.19,-0.069,-0.173
0.062,-0.259,0.075,-0.173
0.468,-0.105,0.206,-0.173
0.471,0.458,0.207,-0.173
0.471,0.3,0.244,-0.173
-0.362,-0.217,0.335,-0.178
0.097,-0.489,-0.073,-0.25
-0.136,0.378,-0.387,-0.173
0.141,0.035,-0.289,-0.173
0.437,0.19,0.09,-0.173
0.093,0.259,0.391,-0.188
-0.263,0.485,0.443,-0.196
0.115,-0.291,0.052,-0.174
-0.403,0.076,0.268,-0.178
-0.221,-0.292,-0.188,-0.178
0.378,0.297,-0.367,-0.173
-0.182,0.47,-0.298,-0.173
0.039,0.263,0.129,-0.173
-0.171,0.195,-0.467,-0.173
0.203,0.219,0.015,-0.173
-0.491,0.212,0.242,-0.177
0.342,0.496,0.292,-0.174
-0.048,0.004,-0.353,-0.173
0.084,0.405,0.127,-0.173
-0.112,-0.213,0.466,-0.206
0.073,0.231,-0.129,-0.173
-0.477,0.311,-0.002,-0.177
-0.1,-0.418,0.491,-0.232
0.276,-0.293,0.387,-0.188
0.302,-0.125,0.019,-0.173
0.48,-0.446,0.395,-0.249
-0.361,-0.157,0.487,-0.206
-0.158,-0.182,0.215,-0.173
0.185,-0.278,0.494,-0.206
0.441,-0.08,-0.493,-0.173
-0.14,-0.386,0.118,-0.237
0.179,0.176,0.035,-0.173
0.354,-0.131,-0.133,-0.173
0.456,0.291,-0.332,-0.173
0.494,0.443,-0.337,-0.173
-0.218,-0.312,-0.184,-0.178
0.009,-0.359,-0.451,-0.185
0.452,0.1,-0.407,-0.173
0.355,-0.136,0.444,-0.191
0.25,-0.253,-0.047,-0.173
0.313,0.125,0.395,-0.188
0.088,0.293,0.174,-0.173
-0.073,0.495,0.293,-0.173
-0.103,0.217,-0.286,-0.173
-0.252,0.099,0.335,-0.178
